Event,Obs,Q,Type,Loc/Freq,Particulars_a,begin_datetime,max_datetime,end_datetime
6640,LEA,3,FLA,S19W73,SN,2015-10-02 06:22:00,2015-10-02 06:23:00,2015-10-02 06:31:00
6650,G15,5,XRA,1-8A,C5.8,2015-10-02 06:54:00,2015-10-02 07:09:00,2015-10-02 07:23:00
6650,LEA,3,FLA,S20W78,SF,2015-10-02 06:56:00,2015-10-02 07:18:00,2015-10-02 07:21:00
6650,LEA,C,RSP,025-180,III/2,2015-10-02 07:17:00,,2015-10-02 07:18:00
6650,LEA,G,RBR,245,1200,2015-10-02 07:17:00,2015-10-02 07:17:00,2015-10-02 07:18:00
6660,G15,5,XRA,1-8A,C4.8,2015-10-02 07:44:00,2015-10-02 07:49:00,2015-10-02 07:53:00
6660,LEA,3,FLA,S21W68,SF,2015-10-02 07:46:00,2015-10-02 07:48:00,2015-10-02 07:52:00
6670,LEA,3,FLA,S19W72,SF,2015-10-02 08:00:00,2015-10-02 08:01:00,2015-10-02 08:05:00
6680,SVI,C,RSP,034-061,III/1,2015-10-02 08:16:00,,2015-10-02 08:16:00
6690,LEA,C,RSP,025-076,III/1,2015-10-02 08:16:00,,2015-10-02 08:17:00
6700,G13,5,XRA,1-8A,C7.6,2015-10-02 08:30:00,2015-10-02 08:38:00,2015-10-02 08:45:00
6700,SVI,3,FLA,S25W83,SF,2015-10-02 08:32:00,2015-10-02 08:38:00,2015-10-02 09:21:00
6710,G13,5,XRA,1-8A,C3.0,2015-10-02 09:14:00,2015-10-02 09:17:00,2015-10-02 09:19:00
6880,LEA,3,DSF,N38E15,8,2015-10-02 09:33:00,,2015-10-02 23:02:00
6900,LEA,3,DSF,N46E27,14,2015-10-02 09:33:00,,2015-10-02 23:02:00
6720,G15,5,XRA,1-8A,C3.0,2015-10-02 11:37:00,2015-10-02 11:44:00,2015-10-02 11:54:00
6730,SVI,C,RSP,025-039,III/1,2015-10-02 11:54:00,,2015-10-02 11:55:00
6740,G15,5,XRA,1-8A,M1.0,2015-10-02 12:19:00,2015-10-02 12:26:00,2015-10-02 12:31:00
6750,SVI,C,RSP,025-171,III/2,2015-10-02 12:32:00,,2015-10-02 12:33:00
6940,SVI,3,DSF,N52E47,36,2015-10-02 12:54:00,,2015-10-03 07:52:00
6760,SVI,C,RSP,041-169,III/1,2015-10-02 13:11:00,,2015-10-02 13:12:00
6770,G15,5,XRA,1-8A,C7.2,2015-10-02 13:31:00,2015-10-02 13:37:00,2015-10-02 13:49:00
6770,HOL,3,FLA,S20W67,SF,2015-10-02 13:34:00,2015-10-02 13:45:00,2015-10-02 13:52:00
6770,SVI,G,RBR,1415,140,2015-10-02 13:34:00,2015-10-02 13:34:00,2015-10-02 13:34:00
6780,SAG,C,RSP,103-180,III/1,2015-10-02 15:03:00,,2015-10-02 15:04:00
6790,G15,5,XRA,1-8A,C8.8,2015-10-02 15:26:00,2015-10-02 15:32:00,2015-10-02 15:37:00
6790,HOL,3,FLA,S20W73,SF,2015-10-02 15:29:00,2015-10-02 15:29:00,2015-10-02 15:40:00
6800,G15,5,XRA,1-8A,M1.0,2015-10-02 17:08:00,2015-10-02 17:18:00,2015-10-02 17:23:00
6800,HOL,3,FLA,S19W76,SF,2015-10-02 17:10:00,2015-10-02 17:17:00,2015-10-02 17:31:00
6870,HOL,3,DSF,N52E33,23,2015-10-02 17:20:00,,2015-10-02 22:59:00
6890,HOL,3,DSF,N28E02,5,2015-10-02 17:20:00,,2015-10-02 22:59:00
6810,G15,5,XRA,1-8A,C8.1,2015-10-02 17:55:00,2015-10-02 18:00:00,2015-10-02 18:03:00
6810,HOL,3,FLA,S19W77,SF,2015-10-02 17:58:00,2015-10-02 17:59:00,2015-10-02 18:05:00
6820,SAG,G,RBR,410,100,2015-10-02 18:34:00,2015-10-02 18:34:00,2015-10-02 18:34:00
6830,G15,5,XRA,1-8A,C2.9,2015-10-02 18:45:00,2015-10-02 18:50:00,2015-10-02 19:01:00
6830,HOL,3,FLA,S20W76,SF,2015-10-02 18:48:00,2015-10-02 18:49:00,2015-10-02 18:50:00
6840,PAL,G,RBR,410,190,2015-10-02 20:22:00,2015-10-02 20:23:00,2015-10-02 20:23:00
6850,PAL,C,RSP,025-049,III/1,2015-10-02 22:13:00,,2015-10-02 22:13:00
6860,LEA,C,RSP,025-048,III/1,2015-10-02 22:48:00,,2015-10-02 22:48:00
6910,G15,5,XRA,1-8A,C2.5,2015-10-03 00:11:00,2015-10-03 00:19:00,2015-10-03 00:24:00
6920,G15,5,XRA,1-8A,C1.3,2015-10-03 03:14:00,2015-10-03 03:21:00,2015-10-03 03:27:00
6930,G15,5,XRA,1-8A,C3.3,2015-10-03 06:25:00,2015-10-03 06:33:00,2015-10-03 06:40:00
6950,G15,5,XRA,1-8A,C1.7,2015-10-03 08:15:00,2015-10-03 10:33:00,2015-10-03 10:42:00
6960,SVI,C,RSP,025-135,III/1,2015-10-03 09:54:00,,2015-10-03 09:57:00
6970,G13,5,XRA,1-8A,C1.7,2015-10-03 10:27:00,2015-10-03 10:32:00,2015-10-03 10:40:00
6980,G15,5,XRA,1-8A,C2.7,2015-10-03 11:32:00,2015-10-03 11:39:00,2015-10-03 11:45:00
6990,G15,5,XRA,1-8A,C2.1,2015-10-03 13:02:00,2015-10-03 13:08:00,2015-10-03 13:14:00
7000,G15,5,XRA,1-8A,C1.1,2015-10-03 15:12:00,2015-10-03 15:20:00,2015-10-03 15:26:00
7010,G15,5,XRA,1-8A,C1.1,2015-10-03 16:23:00,2015-10-03 16:44:00,2015-10-03 16:52:00
7020,G15,5,XRA,1-8A,C2.7,2015-10-03 18:04:00,2015-10-03 18:09:00,2015-10-03 18:15:00
7030,G15,5,XRA,1-8A,B7.9,2015-10-03 20:26:00,2015-10-03 20:32:00,2015-10-03 21:01:00
7040,G15,5,XRA,1-8A,B8.5,2015-10-03 23:07:00,2015-10-03 23:12:00,2015-10-03 23:18:00
7050,G15,5,XRA,1-8A,M1.0,2015-10-04 02:34:00,2015-10-04 02:41:00,2015-10-04 02:48:00
7060,SVI,C,RSP,025-080,III/1,2015-10-04 12:54:00,,2015-10-04 12:55:00
7070,SAG,C,RSP,025-081,III/1,2015-10-04 13:46:00,,2015-10-04 13:46:00
7080,SAG,G,RBR,245,250,2015-10-04 14:27:00,2015-10-04 14:28:00,2015-10-04 14:28:00
7080,SAG,G,RBR,410,230,2015-10-04 14:27:00,2015-10-04 14:28:00,2015-10-04 14:28:00
7090,SAG,G,RBR,245,930,2015-10-04 15:44:00,2015-10-04 15:44:00,2015-10-04 15:44:00
7090,SVI,C,RSP,102-172,III/1,2015-10-04 15:44:00,,2015-10-04 15:49:00
7100,SAG,G,RBR,245,420,2015-10-04 15:46:00,2015-10-04 15:49:00,2015-10-04 15:49:00
7100,SVI,U,RBR,410,140,2015-10-04 15:47:00,2015-10-04 15:47:00,2015-10-04 15:47:00
7110,SVI,G,RBR,245,150,2015-10-04 15:51:00,2015-10-04 15:51:00,2015-10-04 15:51:00
7120,G15,5,XRA,1-8A,B7.2,2015-10-04 16:13:00,2015-10-04 16:18:00,2015-10-04 16:30:00
7130,SAG,G,RBR,245,790,2015-10-04 17:18:00,2015-10-04 17:19:00,2015-10-04 17:19:00
7130,SAG,G,RBR,410,160,2015-10-04 17:18:00,2015-10-04 17:18:00,2015-10-04 17:18:00
7140,SAG,G,RBR,245,470,2015-10-04 17:26:00,2015-10-04 17:26:00,2015-10-04 17:26:00
7150,SAG,G,RBR,410,310,2015-10-04 20:34:00,2015-10-04 20:34:00,2015-10-04 20:35:00
7160,LEA,G,RBR,410,150,2015-10-04 23:04:00,2015-10-04 23:04:00,2015-10-04 23:04:00
7190,CUL,C,RSP,027-050,III/1,2015-10-05 01:40:00,,2015-10-05 01:40:00
7170,LEA,C,RSP,029-075,III/1,2015-10-05 05:29:00,,2015-10-05 05:30:00
7200,CUL,C,RSP,035-050,III/1,2015-10-05 07:00:00,,2015-10-05 07:00:00
7180,SAG,G,RBR,245,210,2015-10-05 11:39:00,2015-10-05 11:39:00,2015-10-05 11:39:00
7210,G15,5,XRA,1-8A,B1.7,2015-10-06 08:17:00,2015-10-06 11:14:00,2015-10-06 11:26:00
7260,SVI,2,DSF,N17E02,7,2015-10-06 13:36:00,,2015-10-07 06:11:00
7220,G15,5,XRA,1-8A,B2.6,2015-10-07 05:21:00,2015-10-07 05:34:00,2015-10-07 05:45:00
7230,G15,5,XRA,1-8A,B1.4,2015-10-07 06:32:00,2015-10-07 06:36:00,2015-10-07 06:40:00
7240,LEA,C,RSP,065-180,III/1,2015-10-07 06:49:00,,2015-10-07 06:49:00
7250,G15,5,XRA,1-8A,B5.1,2015-10-07 07:52:00,2015-10-07 07:58:00,2015-10-07 08:05:00
7250,LEA,3,FLA,N18W73,SF,2015-10-07 07:57:00,2015-10-07 08:01:00,2015-10-07 08:04:00
7270,LEA,C,RSP,025-087,III/1,2015-10-07 09:13:00,,2015-10-07 09:13:00
7280,SAG,C,RSP,025-041,III/1,2015-10-07 13:26:00,,2015-10-07 13:27:00
7290,SAG,C,RSP,025-135,III/1,2015-10-07 14:23:00,,2015-10-07 14:26:00
7300,G15,5,XRA,1-8A,B1.7,2015-10-08 01:23:00,2015-10-08 01:27:00,2015-10-08 01:31:00
7310,G15,5,XRA,1-8A,B2.7,2015-10-08 06:07:00,2015-10-08 06:14:00,2015-10-08 06:20:00
7330,SVI,3,DSF,S38E13,14,2015-10-08 14:12:00,,2015-10-09 07:22:00
7320,SAG,C,RSP,025-088,III/1,2015-10-08 17:15:00,,2015-10-08 17:16:00
7340,SVI,3,FLA,S19E30,SF,2015-10-09 08:25:00,2015-10-09 08:26:00,2015-10-09 08:31:00
7350,G15,5,XRA,1-8A,B1.8,2015-10-09 21:34:00,2015-10-09 21:39:00,2015-10-09 22:17:00
7360,G15,5,XRA,1-8A,B1.5,2015-10-10 10:58:00,2015-10-10 11:04:00,2015-10-10 11:09:00
7380,HOL,3,DSF,N16W49,15,2015-10-11 00:13:00,,2015-10-11 14:11:00
7370,G15,5,XRA,1-8A,B4.3,2015-10-11 16:01:00,2015-10-11 16:42:00,2015-10-11 17:37:00
7390,G15,5,XRA,1-8A,C3.2,2015-10-11 21:55:00,2015-10-11 22:29:00,2015-10-11 23:26:00
7450,G15,5,XRA,1-8A,B4.8,2015-10-12 06:38:00,2015-10-12 06:57:00,2015-10-12 07:07:00
7400,SVI,C,RSP,025-080,III/1,2015-10-12 09:55:00,,2015-10-12 09:55:00
7410,G15,5,XRA,1-8A,B5.3,2015-10-12 11:13:00,2015-10-12 11:33:00,2015-10-12 11:56:00
7420,SVI,3,FLA,S21E34,SF,2015-10-12 13:51:00,2015-10-12 13:51:00,2015-10-12 14:09:00
7430,SAG,G,RBR,410,140,2015-10-12 14:14:00,2015-10-12 14:14:00,2015-10-12 14:14:00
7440,G15,5,XRA,1-8A,C1.2,2015-10-12 17:40:00,2015-10-12 17:48:00,2015-10-12 17:56:00
7470,G15,5,XRA,1-8A,C4.5,2015-10-13 01:12:00,2015-10-13 01:16:00,2015-10-13 01:26:00
7480,G15,5,XRA,1-8A,C1.2,2015-10-13 02:56:00,2015-10-13 03:03:00,2015-10-13 03:11:00
7500,G15,5,XRA,1-8A,C1.0,2015-10-13 07:53:00,2015-10-13 08:14:00,2015-10-13 08:37:00
7490,G15,5,XRA,1-8A,B4.6,2015-10-13 13:12:00,2015-10-13 13:16:00,2015-10-13 13:21:00
7490,SAG,C,RSP,025-180,III/1,2015-10-13 13:22:00,,2015-10-13 13:23:00
7510,G15,5,XRA,1-8A,C9.5,2015-10-13 14:05:00,2015-10-13 14:11:00,2015-10-13 14:14:00
7520,G15,5,XRA,1-8A,C3.3,2015-10-13 14:33:00,2015-10-13 14:44:00,2015-10-13 14:56:00
7530,HOL,3,EPL,////,0.29,2015-10-13 19:43:00,,2015-10-13 22:02:00
7560,CUL,C,RSP,018-057,III/1,2015-10-13 20:55:00,,2015-10-13 20:57:00
7540,PAL,C,RSP,025-045,III/1,2015-10-13 20:56:00,,2015-10-13 20:57:00
7550,G15,5,XRA,1-8A,B3.8,2015-10-13 21:26:00,2015-10-13 21:29:00,2015-10-13 21:33:00
7550,CUL,C,RSP,018-057,III/1,2015-10-13 21:26:00,,2015-10-13 21:28:00
7570,CUL,C,RSP,018-057,III/2,2015-10-13 21:51:00,,2015-10-13 21:53:00
7580,G15,5,XRA,1-8A,B6.4,2015-10-13 23:34:00,2015-10-13 23:40:00,2015-10-13 23:46:00
7590,PAL,C,RSP,025-180,III/2,2015-10-14 00:02:00,,2015-10-14 00:05:00
7600,HOL,2,BSL,////,0.26,2015-10-14 00:14:00,,2015-10-14 00:25:00
7670,HOL,3,DSF,S31E09,6,2015-10-14 00:15:00,,2015-10-14 13:36:00
7710,CUL,C,RSP,018-060,III/2,2015-10-14 02:44:00,,2015-10-14 02:44:00
7610,CUL,C,RSP,018-075,III/3,2015-10-14 06:49:00,,2015-10-14 06:50:00
7720,CUL,C,RSP,023-057,III/1,2015-10-14 06:52:00,,2015-10-14 06:52:00
7620,G15,5,XRA,1-8A,B4.5,2015-10-14 07:09:00,2015-10-14 07:12:00,2015-10-14 07:16:00
7630,SVI,C,RSP,025-132,III/1,2015-10-14 07:43:00,,2015-10-14 07:44:00
7640,G15,5,XRA,1-8A,B8.8,2015-10-14 07:48:00,2015-10-14 07:53:00,2015-10-14 07:57:00
7650,G15,5,XRA,1-8A,C1.8,2015-10-14 13:20:00,2015-10-14 13:38:00,2015-10-14 13:45:00
7650,HOL,3,FLA,S09E68,SF,2015-10-14 13:34:00,2015-10-14 13:36:00,2015-10-14 13:42:00
7660,SVI,C,RSP,025-145,III/1,2015-10-14 13:56:00,,2015-10-14 13:58:00
7680,G15,5,XRA,1-8A,B7.6,2015-10-14 15:46:00,2015-10-14 15:54:00,2015-10-14 16:02:00
7680,HOL,4,FLA,S22E05,SF,2015-10-14 15:49:00,2015-10-14 15:53:00,2015-10-14 16:06:00
7690,G15,5,XRA,1-8A,C1.5,2015-10-14 17:37:00,2015-10-14 17:47:00,2015-10-14 18:00:00
7690,HOL,4,FLA,S10E73,SF,2015-10-14 17:42:00,2015-10-14 17:43:00,2015-10-14 17:56:00
7700,HOL,3,DSF,S37W39,15,2015-10-14 17:43:00,,2015-10-14 19:28:00
7730,G15,5,XRA,1-8A,B8.7,2015-10-14 23:33:00,2015-10-14 23:39:00,2015-10-14 23:44:00
7740,G15,5,XRA,1-8A,C1.5,2015-10-15 01:22:00,2015-10-15 01:53:00,2015-10-15 02:30:00
7740,CUL,C,RSP,018-070,III/2,2015-10-15 02:16:00,,2015-10-15 02:16:00
7750,G15,5,XRA,1-8A,B8.0,2015-10-15 03:38:00,2015-10-15 03:45:00,2015-10-15 03:49:00
7760,CUL,C,RSP,018-057,III/2,2015-10-15 06:11:00,,2015-10-15 06:12:00
7770,G15,5,XRA,1-8A,B9.9,2015-10-15 06:22:00,2015-10-15 06:30:00,2015-10-15 06:40:00
7780,G15,5,XRA,1-8A,C1.7,2015-10-15 06:41:00,2015-10-15 06:47:00,2015-10-15 06:50:00
7790,G15,5,XRA,1-8A,C1.1,2015-10-15 07:40:00,2015-10-15 07:46:00,2015-10-15 07:49:00
7790,SVI,G,RBR,410,240,2015-10-15 07:45:00,2015-10-15 07:46:00,2015-10-15 07:46:00
7800,G15,5,XRA,1-8A,B5.9,2015-10-15 08:29:00,2015-10-15 09:04:00,2015-10-15 09:07:00
7810,G15,5,XRA,1-8A,B6.2,2015-10-15 10:11:00,2015-10-15 10:15:00,2015-10-15 10:24:00
7820,G15,5,XRA,1-8A,C2.7,2015-10-15 10:42:00,2015-10-15 10:48:00,2015-10-15 10:52:00
7820,SVI,G,RBR,410,160,2015-10-15 10:44:00,2015-10-15 10:44:00,2015-10-15 10:44:00
7830,SVI,C,RSP,025-171,III/2,2015-10-15 12:08:00,,2015-10-15 12:08:00
7840,G15,5,XRA,1-8A,C1.1,2015-10-15 12:22:00,2015-10-15 12:28:00,2015-10-15 12:31:00
7850,G15,5,XRA,1-8A,C1.1,2015-10-15 13:12:00,2015-10-15 13:25:00,2015-10-15 13:28:00
7870,G15,5,XRA,1-8A,C3.6,2015-10-15 13:42:00,2015-10-15 13:49:00,2015-10-15 13:52:00
7860,SAG,G,RBR,8800,150,2015-10-15 13:45:00,2015-10-15 13:46:00,2015-10-15 13:46:00
7860,SAG,G,RBR,15400,100,2015-10-15 13:45:00,2015-10-15 13:46:00,2015-10-15 13:46:00
7870,SAG,C,RSP,046-180,III/1,2015-10-15 13:45:00,,2015-10-15 13:45:00
7870,SVI,G,RBR,8800,160,2015-10-15 13:45:00,2015-10-15 13:46:00,2015-10-15 13:46:00
7870,SVI,G,RBR,4995,83,2015-10-15 13:45:00,2015-10-15 13:46:00,2015-10-15 13:46:00
7860,HOL,3,FLA,S10E55,SF,2015-10-15 13:46:00,2015-10-15 13:46:00,2015-10-15 13:56:00
7880,G15,5,XRA,1-8A,C2.2,2015-10-15 16:09:00,2015-10-15 16:17:00,2015-10-15 16:21:00
7880,HOL,3,FLA,S10E54,SF,2015-10-15 16:12:00,2015-10-15 16:18:00,2015-10-15 16:26:00
7890,G15,5,XRA,1-8A,C3.9,2015-10-15 18:31:00,2015-10-15 18:38:00,2015-10-15 18:41:00
7890,HOL,3,FLA,S11E52,SF,2015-10-15 18:33:00,2015-10-15 18:36:00,2015-10-15 18:44:00
7900,G15,5,XRA,1-8A,C1.0,2015-10-15 19:10:00,2015-10-15 19:19:00,2015-10-15 19:24:00
7910,G15,5,XRA,1-8A,C1.1,2015-10-15 19:27:00,2015-10-15 19:32:00,2015-10-15 19:36:00
7910,HOL,3,FLA,S11E52,SF,2015-10-15 19:28:00,2015-10-15 19:28:00,2015-10-15 19:31:00
7920,G15,5,XRA,1-8A,C3.4,2015-10-15 19:51:00,2015-10-15 19:56:00,2015-10-15 19:59:00
7920,HOL,3,FLA,S11E52,SF,2015-10-15 19:54:00,2015-10-15 19:57:00,2015-10-15 19:59:00
7930,G15,5,XRA,1-8A,C3.1,2015-10-15 21:35:00,2015-10-15 21:41:00,2015-10-15 21:49:00
7930,HOL,3,FLA,S11E52,SF,2015-10-15 21:44:00,2015-10-15 21:45:00,2015-10-15 21:48:00
7940,PAL,C,RSP,074-180,III/1,2015-10-15 21:58:00,,2015-10-15 22:00:00
7950,G15,5,XRA,1-8A,C4.9,2015-10-15 22:45:00,2015-10-15 23:05:00,2015-10-15 23:26:00
7960,G15,5,XRA,1-8A,M1.1,2015-10-15 23:27:00,2015-10-15 23:31:00,2015-10-15 23:37:00
7960,PAL,G,RBR,610,110,2015-10-15 23:27:00,2015-10-15 23:27:00,2015-10-15 23:27:00
7960,LEA,3,FLA,S11E50,SF,2015-10-15 23:28:00,2015-10-15 23:31:00,2015-10-15 23:40:00
7960,CUL,C,RSP,018-057,III/1,2015-10-15 23:29:00,,2015-10-15 23:30:00
7970,G15,5,XRA,1-8A,B9.4,2015-10-16 04:45:00,2015-10-16 04:49:00,2015-10-16 04:54:00
7980,G15,5,XRA,1-8A,M1.1,2015-10-16 06:11:00,2015-10-16 06:16:00,2015-10-16 06:20:00
7980,LEA,3,FLA,S11E46,SF,2015-10-16 06:13:00,2015-10-16 06:16:00,2015-10-16 06:23:00
7980,SVI,G,RBR,245,1000,2015-10-16 06:13:00,2015-10-16 06:13:00,2015-10-16 06:14:00
7980,SVI,G,RBR,4995,300,2015-10-16 06:13:00,2015-10-16 06:13:00,2015-10-16 06:14:00
7980,SVI,G,RBR,8800,270,2015-10-16 06:13:00,2015-10-16 06:13:00,2015-10-16 06:14:00
7980,SVI,G,RBR,410,210,2015-10-16 06:13:00,2015-10-16 06:13:00,2015-10-16 06:13:00
7980,SVI,G,RBR,15400,98,2015-10-16 06:13:00,2015-10-16 06:13:00,2015-10-16 06:14:00
7980,SVI,C,RSP,025-180,III/2,2015-10-16 06:13:00,,2015-10-16 06:14:00
7980,SVI,G,RBR,2695,90,2015-10-16 06:13:00,2015-10-16 06:14:00,2015-10-16 06:14:00
7990,G15,5,XRA,1-8A,C3.4,2015-10-16 08:57:00,2015-10-16 09:03:00,2015-10-16 09:06:00
7990,SVI,G,RBR,410,140,2015-10-16 08:58:00,2015-10-16 08:59:00,2015-10-16 09:00:00
7990,LEA,3,FLA,S12E45,SF,2015-10-16 08:59:00,2015-10-16 09:00:00,2015-10-16 09:09:00
7990,SVI,G,RBR,2695,140,2015-10-16 08:59:00,2015-10-16 09:00:00,2015-10-16 09:00:00
8000,G15,5,XRA,1-8A,B8.3,2015-10-16 09:58:00,2015-10-16 10:02:00,2015-10-16 10:05:00
8010,G15,5,XRA,1-8A,C3.1,2015-10-16 10:13:00,2015-10-16 10:20:00,2015-10-16 10:24:00
8010,SVI,C,RSP,025-180,III/1,2015-10-16 10:17:00,,2015-10-16 10:17:00
8010,SVI,G,RBR,245,240,2015-10-16 10:17:00,2015-10-16 10:17:00,2015-10-16 10:17:00
8020,G15,5,XRA,1-8A,C3.8,2015-10-16 12:44:00,2015-10-16 13:07:00,2015-10-16 13:19:00
8020,SVI,G,RBR,245,110,2015-10-16 12:46:00,2015-10-16 12:46:00,2015-10-16 12:46:00
8020,SVI,G,RBR,410,180,2015-10-16 12:46:00,2015-10-16 12:46:00,2015-10-16 12:46:00
8030,G15,5,XRA,1-8A,C4.3,2015-10-16 13:20:00,2015-10-16 13:24:00,2015-10-16 13:28:00
8040,SVI,C,RSP,061-180,III/1,2015-10-16 13:20:00,,2015-10-16 13:22:00
8040,SVI,G,RBR,245,160,2015-10-16 13:20:00,2015-10-16 13:21:00,2015-10-16 13:21:00
8030,SVI,G,RBR,410,100,2015-10-16 13:21:00,2015-10-16 13:21:00,2015-10-16 13:21:00
8030,SVI,C,RSP,030-180,II/2,2015-10-16 13:24:00,,2015-10-16 13:34:00
8050,G15,5,XRA,1-8A,C4.2,2015-10-16 13:36:00,2015-10-16 13:42:00,2015-10-16 13:46:00
8050,SVI,G,RBR,410,120,2015-10-16 13:37:00,2015-10-16 13:37:00,2015-10-16 13:39:00
8060,G15,5,XRA,1-8A,C1.1,2015-10-16 17:54:00,2015-10-16 17:59:00,2015-10-16 18:02:00
8070,G15,5,XRA,1-8A,B7.8,2015-10-16 19:49:00,2015-10-16 19:52:00,2015-10-16 20:01:00
8080,G15,5,XRA,1-8A,C1.1,2015-10-16 21:53:00,2015-10-16 21:58:00,2015-10-16 22:15:00
8090,G15,5,XRA,1-8A,C3.4,2015-10-17 01:21:00,2015-10-17 01:40:00,2015-10-17 01:56:00
8100,G15,5,XRA,1-8A,C1.3,2015-10-17 02:43:00,2015-10-17 02:48:00,2015-10-17 02:59:00
8100,PAL,G,RBR,245,190,2015-10-17 02:46:00,2015-10-17 02:46:00,2015-10-17 02:46:00
8100,LEA,1,FLA,S12E45,SF,2015-10-17 02:47:00,2015-10-17 02:47:00,2015-10-17 02:59:00
8110,G15,5,XRA,1-8A,C2.8,2015-10-17 04:13:00,2015-10-17 04:17:00,2015-10-17 04:22:00
8110,LEA,C,RSP,061-180,III/1,2015-10-17 04:14:00,,2015-10-17 04:16:00
8110,LEA,3,FLA,S15E75,SF,2015-10-17 04:16:00,2015-10-17 04:17:00,2015-10-17 04:23:00
8110,LEA,C,RSP,025-180,II/1,2015-10-17 04:21:00,,2015-10-17 04:26:00
8120,G15,5,XRA,1-8A,C2.5,2015-10-17 06:25:00,2015-10-17 06:29:00,2015-10-17 06:32:00
8120,SVI,3,FLA,S10E33,SF,2015-10-17 06:26:00,2015-10-17 06:27:00,2015-10-17 06:37:00
8120,SVI,G,RBR,410,1400,2015-10-17 06:26:00,2015-10-17 06:26:00,2015-10-17 06:27:00
8130,SVI,3,FLA,S10E33,SF,2015-10-17 08:21:00,2015-10-17 08:22:00,2015-10-17 08:30:00
8290,LEA,3,DSF,N51E57,7,2015-10-17 09:52:00,,2015-10-17 22:39:00
8140,SVI,3,FLA,S07E29,SF,2015-10-17 10:25:00,2015-10-17 10:28:00,2015-10-17 10:46:00
8150,G15,5,XRA,1-8A,C4.5,2015-10-17 12:31:00,2015-10-17 12:35:00,2015-10-17 12:39:00
8150,SVI,3,FLA,S07E27,1N,2015-10-17 12:32:00,2015-10-17 12:34:00,2015-10-17 13:18:00
8160,G15,5,XRA,1-8A,C2.3,2015-10-17 12:45:00,2015-10-17 12:49:00,2015-10-17 12:52:00
8170,SVI,3,FLA,S12E67,SF,2015-10-17 12:53:00,2015-10-17 12:55:00,2015-10-17 13:00:00
8170,SVI,G,RBR,410,190,2015-10-17 12:54:00,2015-10-17 12:54:00,2015-10-17 12:54:00
8180,SAG,C,RSP,025-180,III/2,2015-10-17 13:21:00,,2015-10-17 13:22:00
8190,G15,5,XRA,1-8A,C1.8,2015-10-17 14:22:00,2015-10-17 14:29:00,2015-10-17 14:39:00
8200,SAG,C,RSP,025-128,III/1,2015-10-17 15:31:00,,2015-10-17 15:32:00
8210,G15,5,XRA,1-8A,C1.5,2015-10-17 15:38:00,2015-10-17 15:44:00,2015-10-17 15:51:00
8220,G15,5,XRA,1-8A,C1.0,2015-10-17 16:53:00,2015-10-17 16:56:00,2015-10-17 17:00:00
8220,HOL,3,FLA,S09E25,SF,2015-10-17 16:54:00,2015-10-17 16:59:00,2015-10-17 17:04:00
8230,G15,5,XRA,1-8A,C8.6,2015-10-17 18:39:00,2015-10-17 18:51:00,2015-10-17 19:00:00
8240,G15,5,XRA,1-8A,M1.1,2015-10-17 20:09:00,2015-10-17 20:23:00,2015-10-17 20:28:00
8250,G15,5,XRA,1-8A,M1.5,2015-10-17 20:35:00,2015-10-17 20:42:00,2015-10-17 20:46:00
8260,G15,5,XRA,1-8A,C4.7,2015-10-17 21:12:00,2015-10-17 21:19:00,2015-10-17 21:25:00
8270,G15,5,XRA,1-8A,C4.8,2015-10-17 21:52:00,2015-10-17 21:59:00,2015-10-17 22:02:00
8280,G15,5,XRA,1-8A,C6.6,2015-10-17 23:18:00,2015-10-17 23:35:00,2015-10-17 23:48:00
8300,G15,5,XRA,1-8A,C1.5,2015-10-18 05:08:00,2015-10-18 05:11:00,2015-10-18 05:13:00
8310,G15,5,XRA,1-8A,C1.3,2015-10-18 07:24:00,2015-10-18 07:30:00,2015-10-18 07:50:00
8320,SVI,3,FLA,N12E73,SF,2015-10-18 08:49:00,2015-10-18 08:52:00,2015-10-18 09:02:00
8330,SVI,3,FLA,S20W21,SF,2015-10-18 08:53:00,2015-10-18 08:54:00,2015-10-18 08:56:00
8340,G15,5,XRA,1-8A,C1.4,2015-10-18 20:02:00,2015-10-18 20:08:00,2015-10-18 20:13:00
8350,LEA,3,EPL,////,0.18,2015-10-18 22:58:00,,2015-10-19 22:48:00
8360,LEA,3,EPL,////,0.17,2015-10-19 00:03:00,,2015-10-19 00:23:00
8370,PAL,G,RBR,610,140,2015-10-19 01:43:00,2015-10-19 01:43:00,2015-10-19 01:43:00
8380,G15,5,XRA,1-8A,C1.7,2015-10-19 01:58:00,2015-10-19 02:06:00,2015-10-19 02:15:00
8390,G15,5,XRA,1-8A,C1.4,2015-10-19 04:32:00,2015-10-19 04:40:00,2015-10-19 04:46:00
8390,LEA,3,FLA,S10E06,SF,2015-10-19 04:33:00,2015-10-19 04:37:00,2015-10-19 04:52:00
8400,SVI,3,FLA,N11E58,SF,2015-10-19 07:31:00,2015-10-19 07:45:00,2015-10-19 08:18:00
8410,SVI,3,FLA,N11E58,SF,2015-10-19 08:55:00,2015-10-19 08:55:00,2015-10-19 09:07:00
8420,G15,5,XRA,1-8A,C1.2,2015-10-19 09:33:00,2015-10-19 09:37:00,2015-10-19 09:44:00
8440,LEA,3,FLA,N09E56,SF,2015-10-19 09:36:00,2015-10-19 09:36:00,2015-10-19 09:44:00
